PK_CLIENTE;CustomerKey;Customer;Customer Type;Line Of Business;Business Unit;Business Family;Regional Sales Mgr;Phone;Division;Address Number
3bb1ff165b93914d8cc4c8a7d816029f42e2f5d9ae3922be305033eb83f21610;10018146;J.M. Supermarket;G3;Não informado;1;R3;S8;816-455-8733;1;10018146
f0887a527cbabc28995281e8980272f8335d0c2aacad2cf6545388419ab75c99;10002128;Access Store;G1;M1;1;R3;S19;816-455-8733;1;10002128
2add0fe82e8b7c9fb8149d6fac73a3666a07d1f6996ad1c3ccfeed346d19ccf9;10015267;Helfand Store;G1;M1;1;R3;S19;816-455-8733;1;10015267
cc881d95e63489252fdff98afc1e210d06643bd7f446393c62c694aaf2764d86;10027119;Yurie Market;G2;Não informado;1;R3;S16;816-455-8733;1;10027119
a821f2526cebf650821216865c2075974a5a2ef8238d80779e7d0f56e1293d1c;10020184;Matradi Megastore;G2;Não informado;1;O2;S12;816-455-8733;2;10020184
2951799a7839da42007b5808e6661163ef04d168a111e724cfa5977baac8e5c9;10022678;Rave Supermarket;G2;Não informado;1;R3;S16;816-455-8733;2;10022678
bfd1569a0713119222190636942bb3f58efbe1162fc381cbb5a3dacb2dc71f23;10024942;Tag Supermarket;G2;Não informado;1;R3;S1;816-455-8733;1;10024942
942bd740a4bb844448702bd53b8a7a535258f064637771044d0ddb2a13f37de4;10022167;Quallaby Megaplace;G1;M1;1;R3;S16;816-455-8733;1;10022167
c4713d7893a5f656ae2353e67c3ee559480cf1bbd17620c47ebe4329551c1846;10023495;Safe Shop;G1;M1;1;R3;S19;816-455-8733;1;10023495
3b411214590a9552e0170b887ab90cc90802acc1cc0b113627c0e45ea6c4a318;10008602;Caprica Supermarket;G2;Não informado;1;R3;S1;816-455-8733;2;10008602
02edf896cd4b45de50499e95ceb346dd74b09b2dec50385aeb0d73c9efbba711;10018518;K Shop;G2;Não informado;1;O2;S12;816-455-8733;1;10018518
3d348d9b00908868c6e5041c515df8768d15b7b50f0658a2af3c0914946c6a11;10004207;Bell Store;G1;M1;1;R3;S19;816-455-8733;1;10004207
ff07b964c7433d8f1848fe9725fabaea2750b8e185bbef69f84cdce26bb09fe6;10025269;Toledo Market;G2;M1;1;R3;S16;816-455-8733;2;10025269
908b94f01a0dd8db5d4a8f9f2162ae0b11ce416578861b750189d59b8276c762;10024524;Southam Supermarket;G2;Não informado;1;R2;S9;816-455-8733;2;10024524
406ba980240f99122cf2cc4c576432e4f2ceec5c9c7a88fa2523b5cd5ab38c4f;10002142;AccuCom Shop;G2;Não informado;1;R2;S5;816-455-8733;1;10002142
cc57e128f81618e1e1f50240a3a9cd04dc3e2a01651753e2d60439ae65388430;10021286;PagePoint Shop;G2;Não informado;1;R3;S1;816-455-8733;1;10021286
ce9274209076093da5255435401b3848cd755319d93b6e414993526da1eb9d96;10015253;Hekimian Store;G3;Não informado;1;R3;S8;816-455-8733;1;10015253
528c90cfc4d14e302bec24c0cf15002bd0b3057194af635518d15c620fab5964;10023524;Salias Gigaplace;G2;Não informado;1;R3;S16;816-455-8733;2;10023524
dedd504333aa572e7da8f2d00620c27cab1406cc6380514490e6d6a88d88a7d6;10024262;Signature Shop;G2;Não informado;1;R3;S16;816-455-8733;2;10024262
49fe1e28a1d587d58f10c0c011e9efddaca198ad5152c2a47747637c0a1d6c1a;10025575;United Market;G3;Não informado;1;R3;S5;816-455-8733;1;10025575
cd8de9e44a53fd6159cb692bc0d728401a62da28825296e0d0fdb2235ae30304;10009623;Chas Market;G2;Não informado;1;R3;S16;816-455-8733;2;10009623
677bc9185ad800bb0e0f942186163b0bd30209b07f9a5f62963432b5985691db;10025062;TargetedListings Shop;G2;Não informado;1;R3;S1;816-455-8733;2;10025062
22770acf2e0162e139e691d4150db44ddb242e4fc2b19acd6d4880661c8da2e3;10022423;Qwest Shop;G2;Não informado;1;R2;S5;816-455-8733;2;10022423
a0a7fd302143d01476d46a1d4c3a815d3a7d4a8af60f7fc27df6fbf5eaa9e195;10009643;David Store;G2;Não informado;1;R3;S9;816-455-8733;2;10009643
575e0af96f9ac8856b862ebfe88485c0bb697103560f815aaa9e9dc27769f21b;10025560;Unisys Supermarket;G2;M1;1;R3;S16;816-455-8733;2;10025560
001d9d12191b2547f97b2467f79dac2cbbab49be835f7a9ad6f82f4c9fe2b0cb;10025243;Teca-Print Shop;G2;Não informado;1;R3;S16;816-455-8733;2;10025243
0c64ebd22650cd1670aed4cd168a145bdded0a926073e280bcb4ef53f05596e4;10013232;Garza Supermarket;G2;Não informado;1;R3;S9;816-455-8733;2;10013232
efcf6f43894eea540010e9474846c25295adb3d92a6197e0d0deba4681ec9923;10025508;Unimedya Shop;G3;Não informado;1;R3;S5;816-455-8733;1;10025508
44e330e301dd11d4a6d51148b1ba4c961faf2a34f3af43e7bf0ac5fd9fa664ca;10011546;Farrell Supermarket;G2;Não informado;1;R3;S1;816-455-8733;1;10011546
e86b8f7591efadd51fb3458a6afce87716bd1dcda073bb38be3d0e8bf91e0a1d;10009631;Clearout Shop;G2;Não informado;1;R3;S16;816-455-8733;2;10009631
6ad3a15b10a61a43a8269fb5c5aa420659e749814a052b458996b2cd3bf392aa;10010887;Edia Shop;G3;Não informado;1;R3;S5;816-455-8733;1;10010887
04a9806f37d6258db973e3571b383edf4ed0bf62434d6134abd1844a32f92b60;10011355;Enterprises Shop;G2;Não informado;1;R3;S16;816-455-8733;1;10011355
57459974c33a7dcb019882760a5fa3dfeab9aeae83cb26f63d9109e17498b807;10013899;Grumman Market;G2;Não informado;1;R3;S1;816-455-8733;1;10013899
fe0a8901f91d964f43f37d737fded4dead95fbb4ddf9f95554bfe09c9e2881d9;10005099;BF Supermarket;G2;Não informado;1;R3;S16;816-455-8733;1;10005099
d77ddf275ecfabcf923ea399ace825b6360ae631946c417bb2d12707ff409945;10025052;Target Gigstore;G1;Não informado;1;O2;S1;816-455-8733;1;10025052
11c0e64eae4f5218fe3b6c95da240040cd3383d0f60cb2229eb5f9ad053c8100;10025051;Taos Supermarket;G2;Não informado;1;R3;S16;816-455-8733;2;10025051
e24168d5602c50832aec49407544cc9be4ea5ba8372e73da71c28eb423f058df;10026348;WDND Shop;G2;Não informado;1;O1;S5;816-455-8733;2;10026348
ea5db936d0705ebfe8c373d88650011b4e3d4b64847c7ce548644414d38c05d7;10022166;QualityLogic Shop;G2;Não informado;1;R3;S11;816-455-8733;1;10022166
9d0dc628a5e077c32b29f8cc2f5873674da6e1ea3bf36b140447a77f30332070;10020492;NBTel Shop;G2;Não informado;1;R3;S16;816-455-8733;1;10020492
7a3995c892ada502f28074aac251809e999b42bdee896d61f8e6d3c1ea49724e;10010914;Editor Shop;G2;M1;1;R3;S16;816-455-8733;2;10010914
88b1f05500cccf8c4ef01ac6f076cc98d73909f416005a96c0b6fe60c5d9f2d0;10002144;ACCUCOMP Shop;G3;Não informado;1;R2;S8;816-455-8733;1;10002144
56c0b980731664925865847cc16803d88a1caf7eb00dda182d19177a550e0d64;10026062;Venable Shop;G2;Não informado;1;R2;S5;816-455-8733;2;10026062
078a20c960e619a2806bb4782332b18937d968848ebbc298ee7e8f3fedffe5d5;10008593;Capitola Market;G2;Não informado;1;R2;S5;816-455-8733;2;10008593
69ca26840475b4ddd8074b35f421c8654f0cf985b28b0ac82a09363306112851;10017638;Kellys Gigastore;G2;Não informado;1;R3;S16;816-455-8733;2;10017638
7121f2d64dc7c11c7e4f06248b84b0818fda720c1ebae08d548233f473a449ad;10014739;Haz-Mat Store;G2;Não informado;1;R2;S5;816-455-8733;2;10014739
50f333865b47bb395f11344c9eeda6ed324c9a98ac08afe4fbff8c071ba30a6a;10022490;Racal-Datacom Shop;G2;M1;1;R3;S16;816-455-8733;2;10022490
3d8b321f5cb2bff8a2509b094a5291418f657a6d3bed609b230facdb537bffe0;10024003;Scientific Supermarket;G2;Não informado;1;R2;S3;816-455-8733;2;10024003
14676c21533de9a6c87cac41873d16c51182f5f4541b51e2e72d12092243df6b;10025264;Today Shop;G2;Não informado;1;R3;S16;816-455-8733;2;10025264
8981eebfd3c93b353b67f2dcf411b73c868eb7c5df76f3800cb2a8cc337f260a;10016548;Home Superstore;G2;Não informado;1;R3;S16;816-455-8733;2;10016548
455cc2b6fc26b5eed918faaeead4c37a934278bbb711cfc34cfd49bf1ad210be;10023785;Satyam Shop;G2;Não informado;1;R2;S5;816-455-8733;2;10023785
5043f8645b2c708ef5df2318fee781cd4a4df4f5e090e16e7457aa9e54ce2a29;10011732;Federated Supermarket;G2;Não informado;1;R3;S16;816-455-8733;1;10011732
24447e9db4f602ac73af3c8770d9fa33a47ef5d7b17437d3bd9ae86ea13ca790;10000455;Caribian Supermarket;G2;Não informado;1;R3;S16;816-455-8733;2;10000455
ff074e77b3d604b641d3fb910117c1df88a67a9d0aa9fa3e4cdcca919dd806cb;10018623;K&M Supermarket;G2;Não informado;1;R1;S5;816-455-8733;2;10018623
69c94c290ca89c5c911dd0609e34ee07a742b8783188c05fddf0f60a9c952a60;10014804;HCS Shop;G2;Não informado;1;R3;S16;816-455-8733;2;10014804
b2ad58a0144e3feb2455ebaf6c03344d53aaa076cdee96c03a5a7025d86715be;10020445;N.Graphics Shop;G2;Não informado;1;R3;S16;816-455-8733;2;10020445
51c13c22aadc53617ec90553586e3fef0030c6eddf0927527f15129c0eec8b05;10005006;Betacorp Shop;G2;Não informado;1;R1;S11;816-455-8733;2;10005006
a131b61e344edfc9e7c9d93b064e9ca262b3ae850724ea672f5d423ad9df5b5c;10020390;Miles Supermarket;G2;Não informado;1;R3;S1;816-455-8733;2;10020390
ae9b9dad8fb84ac71574d68e5aa64e55833da0bdda81cc95853899e5ea717e42;10023241;Revnet Market;G2;Não informado;1;R1;S11;816-455-8733;2;10023241
11bcc0f2e0a33b15381a6ffc4d20a16ff7c5775f8fb6a124507a06b5c3fa3f28;10025359;UKnames.net Shop;G2;Não informado;1;R4;S18;816-455-8733;1;10025359
708eabf7ba31e021f8e97f6b134c922fb7cebf704ad3c0ad00f039bae476a423;10014043;Guarantee Supermarket;G1;M1;1;R3;S18;816-455-8733;1;10014043
b3681cefda9fafd31307dd20629c999d580d4db51c2043bd10bbdb40960abf32;10019109;KentISP Shop;G2;Não informado;1;O2;S12;816-455-8733;2;10019109
0022393da687dceae85b279a00b5ec744458a2620c5123a6effbba2f617a3b40;10000501;Absolute Supermarket;G3;Não informado;1;R3;S5;816-455-8733;1;10000501
fa4f4cefe9228d32ba860d9d8beead6a816d89471cd1c2843015e9a3bb59b3e0;10022183;Quantex Supermarket;G2;Não informado;1;R3;S1;816-455-8733;2;10022183
d669f625e0726704139ef9e2a127daaa4cf177f2b3aaed58c122e5f692091d08;10021936;Pink Supermarket;G2;Não informado;1;R3;S16;816-455-8733;2;10021936
6fa08c4fd6df4d2432e39e4ad6b3b25621c64c6149a820205d384a4b2d46f343;10007117;Bre-X Shop;G1;M1;1;R3;S19;816-455-8733;1;10007117
89659db4cbc4c5c0ba77b77aab1caa0c2cd2f9341e251839478367319b09b0d6;10025296;Trust Supermarket;G2;Não informado;1;R3;S1;816-455-8733;2;10025296
e927efdb825748260406f44b76f396311d7aafa75b29d5e4defd43365349eca2;10015011;Hederman Supermarket;G1;M1;1;R3;S19;816-455-8733;1;10015011
1d9038c53cc02a8ebb119657a69c19eeba4d48d1f77c97aabfebdde9cf00ea07;10021158;Pacific Supermarket;G3;Não informado;1;R3;S17;816-455-8733;1;10021158
3ff5447aa5ffdf050f8d2024a0598025e0333df7c908776afe0adc2f84d71178;10021668;Pathlight Market;G2;Não informado;1;R3;S1;816-455-8733;2;10021668
2e9f1bf3f15df0f4469683069e2b2b57723e8e2bf42390df6b01276fa2d5de52;10022450;R2J2 Shop;G2;M1;1;R3;S16;816-455-8733;2;10022450
fc0117d5ac8539b44bd95d00f01f70e3507d705d0698f41a96d8970b8e9d71f7;10020448;Nanao Shop;G3;Não informado;1;R3;S5;816-455-8733;1;10020448
4c0a3423c69ddbc831c72aeb698ff4920630962bd8fdf8d6309f1aec2a00aebb;10025246;TECC Shop;G3;Não informado;1;R3;S5;816-455-8733;1;10025246
9597b27b35fbed86cab8cdc6b7b97e10026779dd34fc65a64909927d7fcaca7c;10011600;FCS Shop;G2;Não informado;1;R3;S5;816-455-8733;1;10011600
f1b75645642a3a505d8b504a54eca15487a888fe7888c63d6862824f28e88cf0;10008381;CAPCON Shop;G2;Não informado;1;R3;S1;816-455-8733;2;10008381
3c011f53c9f04649c74bfb178fb97bc6157f3aef2989829ac877d452b9154ede;10014264;Harbour Store;G2;Não informado;1;R3;S1;816-455-8733;2;10014264
a304906391f8c55d3bef96990f39daad00bb448cc5ab267612f2a2c220c85126;10017290;Id Shop;G1;M1;1;R3;S16;816-455-8733;1;10017290
d3d43f7ebd5d30705b370d025f74c66e4fe12210e7cd182c0edb8586ff111216;10027560;Zilog Shop;G2;Não informado;1;R2;S1;816-455-8733;2;10027560
9b63f2b69a443e3ba8332a4881fa387ad6cc97cbb97b1f7499ef02b5010b466e;10025418;Ultra-Image Shop;G2;Não informado;1;R2;S3;816-455-8733;1;10025418
55c12a8d0c6a0340be7eb37e7e15f05e2604bd09f38827323fa9af506f840441;10000601;Radio Market;G2;Não informado;1;R2;S5;816-455-8733;2;10000601
200b94544b4c1953af24aaa06791c72d353771641ab3ec6f0b0bdecd92ed0e65;10002155;ACES Supermarket;G1;M1;1;R3;S18;816-455-8733;1;10002155
999724603ffaaba634fc0105ad656c7513b143d51b427980c35a8cafe0925e4f;10022470;Racal Store;G2;Não informado;1;R3;S5;816-455-8733;2;10022470
8598a78cb70ef604ad0774480fc17d3ebdacef333a8dd876f77c7b0bc2b5cbd3;10000474;A-ARVIN Store;G2;Não informado;1;R2;S9;816-455-8733;2;10000474
e250ad2da2a64ac0d700d60c4554c660e80090c6eed466c5767e52d64017b3d2;10006983;Brentano's Shop;G2;Não informado;1;O1;S5;816-455-8733;1;10006983
dae5ebedf2dd8a419692f84c2e313148c69595daf93362a7d00c553d4829a718;10010970;EDP Shop;G2;Não informado;1;R3;S1;816-455-8733;2;10010970
0794b0070f896139901289b955adb32f4958ed826e0bc7d8aff1921e16961c53;10024477;Smith Supermarket;G1;M1;1;R3;S16;816-455-8733;1;10024477
0cf91f45b4d3e7f1416ceb365ac313ba6e991c547aba6f3eefd3bd460565e7e8;10025558;Unisys Shop;G2;Não informado;1;R3;S1;816-455-8733;2;10025558
ec2f46df23bfaefd73db121a8fc88ec443de30f340f77badee379f5a1a6b361b;10016542;Holy Supermarket;G2;Não informado;1;O2;S12;816-455-8733;2;10016542
dcb8519e184fa00c0161f3fc5ab269da7db89ea23dbad1f26f8849aeba415f01;10012715;Fokas Midstore;G2;M1;1;R3;S16;816-455-8733;2;10012715
ce05bfeb76886d6ee6f1dd657edb5f2c115f9a776ae97ad2fd86129b3cb32b05;10011198;e-MDs Shop;G2;Não informado;1;R3;S1;816-455-8733;2;10011198
ee41d74190c9dbf6b993568e97e5ebff9f6014c46ff97603e0600235caf13454;10014810;Healtheon Shop;G2;Não informado;1;O1;S5;816-455-8733;2;10014810
ed317b704c3ab3b10c92008af774d17a34dd7e956592f487b80b0895eb680153;10009645;Day Market;G2;Não informado;1;O2;S12;816-455-8733;1;10009645
cd95aa65cd28c8b8412899f33ffc8c8592f2417839adbc5b03af91e49cf80b87;10011870;Fenwick Supermarket;G2;Não informado;1;O2;S12;816-455-8733;1;10011870
b07b45b96fb8bce3bcd39eb5d050ca72037d84c7cc7cb7c3e71808afb88b6db2;10011979;FiberPlex Shop;G1;M1;1;R3;S19;816-455-8733;1;10011979
ab7f337d23fbcc9b6c5d83bcd48553cedea4c2778f527f9db01fa15fe4a65e63;10018363;Jones Stores;G1;M1;1;R3;S18;816-455-8733;1;10018363
fc016ed98fba4ad9e291d7edcd1e01fe928d61827f9a349c330ab7ee8f8c40bc;10022252;Quantum Supermarket;G2;Não informado;1;R3;S9;816-455-8733;2;10022252
a2c5a15180261c97bcc124673dede3293daba47e1d9022a0f3944bddabaf5b90;10012851;Gailey Market;G2;Não informado;1;R3;S1;816-455-8733;1;10012851
62deae2b8a08f5a8aeaccddcc6a1f8c7791452aed677be10b577cc5076122a1f;10000497;Abplus Shop;G1;Não informado;1;R3;S16;816-455-8733;1;10000497
c2fbc9131d62318da3f95de9adb93b7cfc310c0eca7fd849bbe73e87821bc167;10020909;Onestar Shop;G2;Não informado;1;O1;S5;816-455-8733;2;10020909
a78f506df9cf68b12868e6deb6c78adf808b0650d339508345565a7b3f9571e4;10000478;Abacus Market;G2;Não informado;1;R3;S16;816-455-8733;2;10000478
781363c9053ef2358c2e2e94ec491c635f60d9d1182dee06065e25bfc2419b06;10018871;Karsings;G2;Não informado;1;O2;S12;816-455-8733;2;10018871
713c4addf187c5df86228d5a4de805f086f46cdec1750d750c5c423851875ab2;10011981;FIBERWORKS Shop;G2;Não informado;1;R3;S16;816-455-8733;2;10011981
9dec7372586ee52296c0098bf507ba8d8ba69cacfa6ef97175665b01bbeaf169;10018644;Kabbalah Shop;G2;M1;1;R3;S16;816-455-8733;2;10018644
882a4e1db358cd3ee0b0cfbc7bed98aa07d660a816dd6dd41e99d7c1b232cd5b;10023538;Salamander Supermarket;G2;Não informado;1;R1;S11;816-455-8733;2;10023538
25232869536c19c62dd35b568bbc579df374f35b2071a60e9d2eefb10120672c;10019897;Livermore Store;G2;Não informado;1;R3;S16;816-455-8733;2;10019897
9d8c396c3c2b9256cd29e0d5fb6c2c27d03dc4ce6a0a42ff643dbbd20e34133b;10024915;Systems Store;G1;M1;1;R3;S16;816-455-8733;1;10024915
498e0f9744d8523655c37bba048d4e606f2b4532d42cf4076c35e7723c26e991;10009606;Champs Gigaplace;G1;M1;1;R3;S19;816-455-8733;1;10009606
b795cfcef590bed44995215e0fbdf684beb3cd00a48dd26b6439c3d33b974fbc;10002709;Active Store;G2;Não informado;1;R3;S1;816-455-8733;2;10002709
48aa8caed1ef097a422ce71f9696ddfcf8e3c9f99c26e3e5bc5f1f547af968c7;10025769;UUmail Shop;G2;Não informado;1;R3;S1;816-455-8733;2;10025769
76411d4e586f4f4da95c4030a52a5e02c1443b0b941443a2a43237245a337630;10017576;Illuminati Shop;G2;Não informado;1;R3;S16;816-455-8733;2;10017576
b5ea60700972709efd386421d7df811c0a4c4dd11e54544944f1474c91ad6c31;10013127;Garbee Supermarket;G3;M1;1;R3;S5;816-455-8733;1;10013127
47c8792253d64e6026824d312e09c1072f210e5b2b409c4f4c56d6b44165afa4;10002159;ACI Shop;G1;M1;1;R3;S19;816-455-8733;1;10002159
029c1adeb4b62a07d9e4abe922fa730adaae7b3e037b22bc97492344e3fa1b76;10026560;Xentec Shop;G2;Não informado;1;O2;S12;816-455-8733;2;10026560
c560fedeab431d512dd606224e7cd999e55bffffade432bc22c43ec861bb3c6f;10019194;Kerite Company;G2;Não informado;1;R3;S14;816-455-8733;1;10019194
da8a2c02d5b9533e43aa45765ffbe923dbe4b3f4d4e8a83e9677155ed332301e;10021300;PageWave Megastore;G2;Não informado;1;R2;S9;816-455-8733;1;10021300
fbb77902834f15c22675699018ea2970f811e6c18fd1aa9028d5450fc724d423;10019617;Kool-Seal Shop;G2;Não informado;1;R3;S1;816-455-8733;2;10019617
e3f600441b11f66b19512705424367a4f0d03ee68878304406178018ba2c5e63;10018877;KAT Store;G1;M1;1;R3;S17;816-455-8733;1;10018877
3d6f18b5d5b339d9c86d1bc9d57f63e94dbbf87faff71cfcfe285b048df8a54e;10009669;De Store;G2;Não informado;1;R3;S14;816-455-8733;1;10009669
54f13e4f083188202ef15f2b18c28d84d40e021c8c7580407288c13cef385d27;10015325;Helius Shop;G2;Não informado;1;R2;S5;816-455-8733;1;10015325
2d2f585e27aef693e7648a3f4b71057ca36b23ab9c1264e5210945ad9113c72d;10021175;Pacific Supermarket;G2;Não informado;1;R3;S16;816-455-8733;2;10021175
4be7cb19fcdd527825bbf027b72e5aae4bf04b5294c4c9154e000ec86628d7e4;10002244;ACS Market;G2;Não informado;1;O2;S12;816-455-8733;2;10002244
e03590e1ae2e27e30714759ad372019c9a69fe27319c128a566b6734afae4468;10020446;NACSCORP Shop;G2;Não informado;1;R2;S5;816-455-8733;2;10020446
6c6e0fc4e97ce4a997c66de42fea6ad571aeb88845f5a8eabd9d18b554bc3d91;10007122;C Store;G2;Não informado;1;R3;S16;816-455-8733;2;10007122
f9d282eac9548b994940fb94a72ed98114660ee5a2dc2bc111b26e03040c1e28;10013871;Grove Supermarket;G2;Não informado;1;R2;S5;816-455-8733;1;10013871
bd8462b0b981955c05b3a154c049bb3f6807b1adb6df8f22b50a18985b6245a7;10021239;PADL Shop;G2;Não informado;1;R3;S1;816-455-8733;1;10021239
dd3620f7bcf7e2280b1ff6850e59f3b7e03287d761639a694af29ba7742ef00f;10002136;AccessWare Shop;G1;M1;1;R3;S20;816-455-8733;1;10002136
98d227b252b69fb681fa8e25be484985a3865d909515fc4c7f5cbd86f178c69f;10025238;Team Supermarket;G2;Não informado;1;R3;S4;816-455-8733;2;10025238
3005036c19605036d14c0952464aefec510146d15fc72a12f6266b0a0e9e24e5;10021297;PageSites Shop;G2;Não informado;1;R3;S1;816-455-8733;1;10021297
40d2afb22dca37dac2d9728f139fdc4f35c3112f9775df362a64b8b674d14b03;10026861;Xyplex Shop;G2;Não informado;1;R3;S16;816-455-8733;2;10026861
1e194f9bdc45d3ce792c76e117e14fc8baba40402aa7624f9910de79102fc04f;10026532;Xediom Shop;G2;Não informado;1;R2;S5;816-455-8733;2;10026532
a1bfda66f4eab46134eb432a042dcec561f7815300848d1438a5fa0ebd612e4d;10020266;Maxwell Supermarket;G2;Não informado;1;O2;S12;816-455-8733;1;10020266
3c210d1e0ffefa7dcca6aab7c7b8a322211d60f4d9cf775af1ce52aa6c12647a;10023235;ReviewBooth Shop;G2;Não informado;1;R2;S3;816-455-8733;2;10023235
cc72c995f8ad41efb56c732504859ddfe4a6264e8bd6b13b95739e411b8c97a8;10024248;Sifton Supermarket;G2;M1;1;R3;S16;816-455-8733;2;10024248
6853703db0eafe2063d3112d0bc868633a1f42c5e54eada7f4cbd80ef739e705;10023471;Road Warriors;G2;Não informado;1;R3;S16;816-455-8733;2;10023471
b58f26c1608d0cdb593e66c91e6994e7bfd9dbc85e9ed0d6e06b0d08184b1526;10016047;High Store;G2;Não informado;1;R3;S16;816-455-8733;2;10016047
576b801f7b2e0fe13dc3177e244130678b382d77c56ab807da59367c74fe17bd;10010882;EDA Supermarket;G2;Não informado;1;R3;S16;816-455-8733;1;10010882
fa00115e280a131995e678d8c63a62608f3957c73c19c7c7f357d409bf2525e3;10009639;Data Supermarket;G1;M1;1;R3;S19;816-455-8733;1;10009639
c651a88c6e57e666b42c75d9a582dbc1c2465f9c28083ce770111d88baf9e517;10001786;Acara Shop;G2;Não informado;1;R3;S16;816-455-8733;1;10001786
5026843942cc88d7d576144bd155996348281717e40e2593948aa9acec55d9ba;10000466;A2Z Store;G2;Não informado;1;R3;S16;816-455-8733;2;10000466
d76172ca2df39b4735fe17806a9bcd4e5c7f51ce8d52117b01e41213e49c4377;10021750;Paul Store;G2;Não informado;1;R3;S16;816-455-8733;1;10021750
b743a501d20e5fbb895a1323852b21e22062fcf590a2cccb654f55584dc60580;10019514;Kimball Supermarket;G2;Não informado;1;R2;S4;816-455-8733;1;10019514
0c40914d9ecb5077964d935be74f4c5767aae37e6f1050fc6b521136e9c2e8ef;10007123;C Supermarket;G2;Não informado;1;R3;S16;816-455-8733;2;10007123
ff705f273071154f14187d158d3e13ad8f99954d2f1f23dcdf2b13a36749a11c;10023244;Revolutionary Supermarket;G2;Não informado;1;R2;S5;816-455-8733;2;10023244
66525305d5c89c66fac009a15118290e431f8cd82feb97de1fc7299c8094cf71;10007121;C Market;G2;Não informado;1;R3;S16;816-455-8733;2;10007121
2da83fb4438d650060ca7f7ab3bcfc86e58a9180f2cfda15e917b88084b50dde;10025021;Tailwind Shop;G2;Não informado;1;R3;S16;816-455-8733;2;10025021
595e2089d49868a95819de159a090ea06e081139b81fc9a66e62754f4a8fe014;10000469;A-2-Z Supermarket;G3;Não informado;1;R3;S5;816-455-8733;1;10000469
4ce1ef15e6e958b5a4306cc55060c9a6d60c3e90a5ba988c91fbbe3ce335a1ac;10000496;AboveNet Shop;G2;Não informado;1;R3;S9;816-455-8733;1;10000496
58e82d1e872f15e0f5bf8cd45fc7c64bd1b2b4142e96f240f654abe0a5931360;10016780;iBEAM Shop;G1;M1;1;R3;S18;816-455-8733;1;10016780
07926e84ef87533aaddb5f2b39c5b934912addc68b534844c1e134c683b625f9;10017054;Icon Market;G2;Não informado;1;R3;S1;816-455-8733;2;10017054
93221b1be74f35c297eaad26a3b9227f6a7ff8a46e488381285352297fd604f2;10021283;PageBoy Shop;G2;Não informado;1;R3;S1;816-455-8733;1;10021283
f5edc2ee7ef834c93f621a1743f43a3beb1b83155abe75119d45b0eafe5492f4;10009885;Degolyer Supermarket;G3;Não informado;1;R3;S5;816-455-8733;1;10009885
50410be089fa82297caf7b8d6ae0962b58e58bdb099679ec585ff5ae92f9453c;10020332;Medics Shop;G2;Não informado;1;R3;S16;816-455-8733;1;10020332
47da90152bcd4abef3c1df42624a2c1c1f07ce6b4d83d6e2834e7f35dc20f38d;10019880;Litton Supermarket;G2;Não informado;1;O2;S12;816-455-8733;2;10019880
28a65706566f64ed5907bdf25323aa5366ba8c74c58966118472b99a8244f5c0;10022249;Quantum Supermarket;G2;Não informado;1;R3;S16;816-455-8733;2;10022249
000ab19c3e1cae51d1c0dfb8954c835375d4acdec83690c52d05a449a7a35973;10020227;MaxBan Shop;G2;Não informado;1;R3;S16;816-455-8733;1;10020227
e87614d4370b3656e256113faae2c61564a147385e799e4284c67fcdaa5da4aa;10011360;Equitable Store;G2;Não informado;1;R2;S5;816-455-8733;1;10011360
ab63123c0ae507cbf7b0d3aefdcf2deb4aa4c5c94e0f8ff6d0014c06ca6443ef;10012158;Filene? Shop;G2;Não informado;1;R3;S1;816-455-8733;1;10012158
5752ffc17fd61de622c6511a1fc6f540cc5627b616cffc2415b41b9ffc0ca82a;10013188;Gartner Supermarket;G2;Não informado;1;R3;S16;816-455-8733;2;10013188
533e42488465a2d99ac5b3fcf3efdd4c80a8315e39a0172a5bb440a4109adfb8;10025251;Time Supermarket;G2;Não informado;1;R2;S5;816-455-8733;2;10025251
a3ca1dc754649ee7e7c3a467c633e64df2fb04843a5d9e8135fbe8801af37be0;10018603;K&K Supermarket;G1;M1;1;R3;S19;816-455-8733;1;10018603
41b14ffcdcb36bdac70301b65d01552d6980a86b8c93bfdd00ad458add21b81f;10013670;Gehlken Supermarket;G2;Não informado;1;R3;S1;816-455-8733;1;10013670
0adeea1ac901438c38a25116424f5b8ae887445fe3cd2c653740322f0ae02071;10024255;Sigma Shop;G2;Não informado;1;O2;S12;816-455-8733;2;10024255
c564813feb28b222f128a56df4e1971d8820bf333a4f1918b241d4d8c1573e30;10013765;Gemini Supermarket;G2;Não informado;1;R3;S16;816-455-8733;2;10013765
8de8b59cd4f068a7f9c2e16db0f055b7951189a6a8d9f734077c79fcce57c6aa;10015956;Hidden Market;G2;Não informado;1;R3;S9;816-455-8733;1;10015956
91f022a096005bf2690b5d26b0cad8047fcb5a5e0a723aa898941d2aa4968594;10011345;Emergent Shop;G2;Não informado;1;R3;S16;816-455-8733;1;10011345
9f9fa3b1ad6155010c566e9cc59277b0e128b14a0ee6eeea475c75cc79963736;10023212;Reuters Supermarket;G2;Não informado;1;R3;S1;816-455-8733;2;10023212
59891b5b9dc3798ec602074151d40007530fdbb76078acd450b26a2b41e2994c;10021459;Papyrus Shop;G2;Não informado;1;O2;S12;816-455-8733;2;10021459
